[20:09:29 gpu 11.5G ram 6.0G] (0) Epoch 1/1, Batch 1/9734 (mgh16_4), Loss: 4.6562
[20:50:16 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1679/9734 (mgh19_1), Loss: 2.3750
[20:50:16 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1680/9734 (mgh20_0), Loss: 2.9688
[20:50:17 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1681/9734 (mgh23_1), Loss: 2.2812
[20:50:17 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1682/9734 (mgh34_1), Loss: 2.7656
[20:50:17 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1683/9734 (btbank2_0), Loss: 4.4375
[20:50:17 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1684/9734 (mgh51_0), Loss: 1.6641
[20:50:18 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1685/9734 (mgh11_0), Loss: 3.9688
[20:50:18 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1686/9734 (mgh54_1), Loss: 2.1719
[20:50:18 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1687/9734 (mgh34_3), Loss: 1.8359
[20:50:18 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1688/9734 (btbank4_1), Loss: 4.4375
[20:50:19 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1689/9734 (mgh4_0), Loss: 3.9844
[20:50:19 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1690/9734 (mgh16_4), Loss: 3.5469
[20:50:19 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1691/9734 (mgh57_0), Loss: 4.8438
[20:50:19 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1692/9734 (mgh40_2), Loss: 3.5156
[20:50:19 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1693/9734 (mgh23_1), Loss: 2.2344
[20:50:20 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1694/9734 (mgh13_0), Loss: 1.1719
[20:50:20 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1695/9734 (mgh34_4), Loss: 3.3281
[20:50:20 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1696/9734 (mgh51_0), Loss: 1.4297
[20:50:20 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1697/9734 (mgh22_0), Loss: 3.5156
[20:50:20 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1698/9734 (mgh62_2), Loss: 1.8594
[20:50:21 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1699/9734 (btbank3_1), Loss: 4.4375
[20:50:21 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1700/9734 (mgh9_1), Loss: 2.1406
[20:50:21 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1701/9734 (mgh13_0), Loss: 1.4531
[20:50:21 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1702/9734 (mgh18_0), Loss: 2.2812
[20:50:25 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1703/9734 (mgh9_1), Loss: 2.3281
[20:50:25 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1704/9734 (mgh2_1), Loss: 2.4531
[20:50:57 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1705/9734 (mgh40_3), Loss: 2.7500
[20:50:57 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1706/9734 (mgh4_0), Loss: 4.7812
[20:50:58 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1707/9734 (mgh30_1), Loss: 1.4141
[20:50:58 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1708/9734 (mgh18_0), Loss: 2.3125
[20:50:58 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1709/9734 (mgh7_2), Loss: 2.2500
[20:50:58 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1710/9734 (mgh20_0), Loss: 2.7969
[20:50:59 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1711/9734 (mgh1_2), Loss: 2.9844
[20:50:59 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1712/9734 (mgh16_4), Loss: 3.5312
[20:50:59 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1713/9734 (mgh12_1), Loss: 2.2031
[20:50:59 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1714/9734 (mgh40_5), Loss: 1.9766
[20:50:59 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1715/9734 (mgh40_0), Loss: 3.1094
[20:50:59 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1716/9734 (mgh30_1), Loss: 1.5625
[20:51:00 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1717/9734 (mgh7_2), Loss: 2.4531
[20:51:00 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1718/9734 (mgh30_1), Loss: 1.3906
[20:51:00 gpu 11.6G ram 14.6G] (0) Epoch 1/1, Batch 1719/9734 (mgh46_0), Loss: 3.5156
[20:51:00 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1720/9734 (mgh40_1), Loss: 2.2812
[20:51:00 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1721/9734 (mgh28_0), Loss: 4.4688
[20:51:01 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1722/9734 (mgh40_5), Loss: 3.7969
[20:51:05 gpu 11.6G ram 14.6G] (0) Epoch 1/1, Batch 1723/9734 (btbank2_0), Loss: 4.5938
[20:51:05 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1724/9734 (mgh16_4), Loss: 3.2969
[20:51:06 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1725/9734 (mgh7_2), Loss: 2.5625
[20:51:06 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1726/9734 (mgh57_0), Loss: 4.2812
[20:51:06 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1727/9734 (mgh6_0), Loss: 11.5625
[20:51:06 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1728/9734 (mgh40_6), Loss: 3.4219
[20:51:06 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1729/9734 (mgh6_1), Loss: 2.1875
[20:51:07 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1730/9734 (mgh60_1), Loss: 4.2812
[20:51:07 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1731/9734 (mgh40_2), Loss: 3.7969
[20:51:07 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1732/9734 (mgh16_6), Loss: 2.4062
[20:51:07 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1733/9734 (mgh29_1), Loss: 3.4688
[20:51:14 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1734/9734 (btbank2_0), Loss: 4.4688
[20:51:14 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1735/9734 (mgh1_1), Loss: 3.1406
[20:51:15 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1736/9734 (mgh4_0), Loss: 3.9688
[20:51:15 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1737/9734 (mgh34_3), Loss: 1.4766
[20:51:15 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1738/9734 (mgh1_2), Loss: 2.8594
[20:51:15 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1739/9734 (mgh36_2), Loss: 1.7812
[20:51:15 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1740/9734 (mgh2_1), Loss: 2.9375
[20:51:16 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1741/9734 (mgh9_1), Loss: 2.3750
[20:51:16 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1742/9734 (mgh22_0), Loss: 4.5625
[20:51:34 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1743/9734 (mgh40_1), Loss: 2.5781
[20:51:34 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1744/9734 (mgh40_2), Loss: 3.5625
[20:51:34 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1745/9734 (mgh16_4), Loss: 3.3438
[20:51:34 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1746/9734 (mgh40_2), Loss: 3.3438
[20:51:51 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1747/9734 (btbank1_0), Loss: 4.2188
[20:51:51 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1748/9734 (mgh8_0), Loss: 2.3438
[20:51:51 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1749/9734 (mgh22_0), Loss: 3.4688
[20:51:51 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1750/9734 (mgh36_1), Loss: 4.6250
[20:51:51 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1751/9734 (mgh9_1), Loss: 2.4844
[20:51:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1752/9734 (mgh44_0), Loss: 2.7656
[20:51:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1753/9734 (mgh6_1), Loss: 2.9219
[20:51:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1754/9734 (mgh1_2), Loss: 2.8750
[20:51:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1755/9734 (btbank2_2), Loss: 4.4375
[20:51:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1756/9734 (mgh51_0), Loss: 1.4922
[20:51:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1757/9734 (mgh36_1), Loss: 7.6250
[20:51:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1758/9734 (mgh23_1), Loss: 2.0312
[20:51:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1759/9734 (mgh40_2), Loss: 3.4844
[20:51:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1760/9734 (mgh32_0), Loss: 3.0781
[20:51:54 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1761/9734 (mgh54_1), Loss: 1.8828
[20:51:54 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1762/9734 (mgh4_0), Loss: 4.0000
[20:51:54 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1763/9734 (mgh2_0), Loss: 1.4062
[20:51:54 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1764/9734 (mgh40_2), Loss: 3.3594
[20:51:54 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1765/9734 (mgh42_0), Loss: 2.3594
[20:51:55 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1766/9734 (mgh36_1), Loss: 72.0000
[20:51:55 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1767/9734 (mgh40_0), Loss: 3.1875
[20:51:55 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1768/9734 (mgh20_0), Loss: 2.6562
[20:51:55 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1769/9734 (mgh46_0), Loss: 3.5781
[20:52:09 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1770/9734 (mgh22_0), Loss: 4.0938
[20:52:09 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1771/9734 (mgh52_0), Loss: 1.7578
[20:52:10 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1772/9734 (mgh32_0), Loss: 3.2031
[20:52:10 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1773/9734 (mgh34_6), Loss: 2.3750
[20:52:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1774/9734 (mgh40_6), Loss: 2.4375
[20:52:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1775/9734 (mgh52_0), Loss: 1.8125
[20:52:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1776/9734 (mgh50_0), Loss: 2.8594
[20:52:49 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1777/9734 (mgh20_0), Loss: 2.6562
[20:52:49 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1778/9734 (mgh44_0), Loss: 2.3750
[20:52:49 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1779/9734 (mgh16_5), Loss: 3.7188
[20:52:49 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1780/9734 (mgh17_1), Loss: 2.3125
[20:52:50 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1781/9734 (mgh34_3), Loss: 1.5156
[20:52:50 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1782/9734 (mgh40_0), Loss: 2.6094
[20:52:50 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1783/9734 (mgh7_2), Loss: 2.2656
[20:52:50 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1784/9734 (mgh23_1), Loss: 1.9219
[20:52:50 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1785/9734 (mgh9_1), Loss: 7.4375
[20:52:51 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1786/9734 (btbank6_4), Loss: 4.4375
[20:52:51 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1787/9734 (mgh36_1), Loss: 40.5000
[20:52:51 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1788/9734 (mgh60_1), Loss: 4.2812
[20:52:51 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1789/9734 (mgh33_0), Loss: 1.6797
[20:52:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1790/9734 (mgh18_0), Loss: 1.9766
[20:52:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1791/9734 (mgh40_2), Loss: 3.7031
[20:52:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1792/9734 (mgh40_0), Loss: 2.6094
[20:52:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1793/9734 (mgh40_1), Loss: 2.2969
[20:52:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1794/9734 (mgh25_1), Loss: 2.0781
[20:52:52 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1795/9734 (mgh14_1), Loss: 3.7188
[20:52:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1796/9734 (mgh46_0), Loss: 3.1406
[20:52:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1797/9734 (mgh46_0), Loss: 3.2969
[20:52:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1798/9734 (mgh14_1), Loss: 3.6562
[20:52:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1799/9734 (mgh40_1), Loss: 2.0000
[20:52:53 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1800/9734 (btbank10_1), Loss: 4.2812
[20:53:35 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1801/9734 (btbank1_1), Loss: 3.7812
[20:53:35 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1802/9734 (mgh57_0), Loss: 5.5938
[20:53:35 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1803/9734 (mgh40_2), Loss: 3.6719
[20:53:36 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1804/9734 (mgh50_0), Loss: 3.4062
[20:53:36 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1805/9734 (mgh40_6), Loss: 2.7812
[20:53:36 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1806/9734 (mgh1_0), Loss: 3.2031
[20:53:36 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1807/9734 (mgh7_2), Loss: 3.7812
[20:53:36 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1808/9734 (mgh33_0), Loss: 1.8906
[20:53:37 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1809/9734 (mgh40_5), Loss: 2.1406
[20:53:37 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1810/9734 (mgh14_1), Loss: 3.4688
[20:53:37 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1811/9734 (mgh40_2), Loss: 3.4219
[20:53:37 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1812/9734 (mgh22_0), Loss: 3.5156
[20:53:37 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1813/9734 (mgh4_0), Loss: 3.8906
[20:53:38 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1814/9734 (mgh32_0), Loss: 3.2969
[20:53:38 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1815/9734 (btbank2_4), Loss: 4.3438
[20:53:38 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1816/9734 (mgh40_2), Loss: 3.4375
[20:53:38 gpu 11.6G ram 14.6G] (0) Epoch 1/1, Batch 1817/9734 (mgh23_1), Loss: 1.7422
[20:53:38 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1818/9734 (mgh23_0), Loss: 4.2188
[20:53:39 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1819/9734 (mgh7_2), Loss: 2.0938
[20:53:39 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1820/9734 (mgh8_0), Loss: 2.4531
[20:53:39 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1821/9734 (mgh40_2), Loss: 3.5312
[20:53:39 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1822/9734 (mgh40_0), Loss: 2.7500
[20:53:39 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1823/9734 (btbank8_0), Loss: 4.4688
[20:53:39 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1824/9734 (mgh7_2), Loss: 2.8750
[20:53:40 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1825/9734 (mgh60_1), Loss: 4.1250
[20:53:40 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1826/9734 (mgh3_0), Loss: 3.5156
[20:53:40 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1827/9734 (mgh24_0), Loss: 7.9062
[20:53:40 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1828/9734 (mgh31_0), Loss: 3.0625
[20:53:41 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1829/9734 (mgh17_1), Loss: 2.2188
[20:53:41 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1830/9734 (mgh10_4), Loss: 2.9688
[20:53:41 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1831/9734 (mgh60_1), Loss: 4.0625
[20:53:41 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1832/9734 (mgh15_0), Loss: 5.5000
[20:53:42 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1833/9734 (mgh17_1), Loss: 2.3281
[20:53:42 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1834/9734 (mgh32_0), Loss: 3.0781
[20:53:42 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1835/9734 (mgh40_6), Loss: 2.3125
[20:53:42 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1836/9734 (mgh30_0), Loss: 2.2969
[20:53:42 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1837/9734 (mgh22_0), Loss: 3.8750
[20:53:43 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1838/9734 (mgh25_1), Loss: 1.7109
[20:53:43 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1839/9734 (mgh34_1), Loss: 2.9688
[20:53:43 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1840/9734 (mgh54_0), Loss: 3.6875
[20:53:43 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1841/9734 (mgh52_0), Loss: 1.5000
[20:54:00 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1842/9734 (mgh40_6), Loss: 2.3281
[20:54:00 gpu 11.6G ram 14.6G] (0) Epoch 1/1, Batch 1843/9734 (mgh2_1), Loss: 2.2656
[20:54:00 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1844/9734 (btbank1_2), Loss: 3.9844
[20:54:00 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1845/9734 (mgh40_0), Loss: 2.8594
[20:54:27 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1846/9734 (btbank7_1), Loss: 4.4062
[20:54:27 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1847/9734 (mgh19_1), Loss: 5.8125
[20:54:28 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1848/9734 (mgh43_1), Loss: 4.6875
[20:54:28 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1849/9734 (mgh40_0), Loss: 2.6719
[20:54:45 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1850/9734 (btbank10_1), Loss: 4.1562
[20:54:46 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1851/9734 (mgh20_0), Loss: 2.6875
[20:54:46 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1852/9734 (mgh34_1), Loss: 2.2812
[20:54:46 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1853/9734 (mgh12_1), Loss: 1.8203
[20:54:46 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1854/9734 (mgh40_5), Loss: 2.0938
[20:54:46 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1855/9734 (mgh40_1), Loss: 2.2344
[20:54:47 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1856/9734 (mgh44_0), Loss: 2.4688
[20:54:47 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1857/9734 (mgh19_1), Loss: 1.8359
[20:54:47 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1858/9734 (mgh28_0), Loss: 6.6250
[20:54:47 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1859/9734 (mgh20_0), Loss: 3.0781
[20:54:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1860/9734 (mgh40_6), Loss: 2.4375
[20:54:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1861/9734 (mgh34_2), Loss: 2.7969
[20:54:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1862/9734 (btbank4_2), Loss: 3.7969
[20:54:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1863/9734 (mgh62_1), Loss: 3.2188
[20:54:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1864/9734 (mgh43_0), Loss: 3.8125
[20:54:49 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1865/9734 (mgh36_1), Loss: 210.0000
[20:54:49 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1866/9734 (mgh33_0), Loss: 1.7578
[20:54:49 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1867/9734 (mgh25_1), Loss: 2.6875
[20:54:49 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1868/9734 (mgh5_0), Loss: 2.5469
[20:54:50 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1869/9734 (mgh20_0), Loss: 2.5469
[20:54:50 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1870/9734 (mgh34_1), Loss: 2.7344
[20:54:50 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1871/9734 (mgh40_2), Loss: 3.5312
[20:54:50 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1872/9734 (mgh18_0), Loss: 2.0938
[20:54:58 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1873/9734 (mgh40_2), Loss: 3.4531
[20:54:58 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1874/9734 (mgh13_0), Loss: 1.1094
[20:54:58 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1875/9734 (mgh40_2), Loss: 3.2969
[20:54:58 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1876/9734 (mgh34_3), Loss: 1.6172
[20:55:43 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1877/9734 (mgh40_1), Loss: 1.9688
[20:55:43 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1878/9734 (mgh7_2), Loss: 2.4062
[20:55:43 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1879/9734 (mgh40_2), Loss: 3.8438
[20:55:44 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1880/9734 (mgh23_1), Loss: 2.0156
[20:55:44 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1881/9734 (mgh13_0), Loss: 1.1016
[20:55:44 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1882/9734 (mgh57_0), Loss: 3.3594
[20:55:44 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1883/9734 (mgh1_0), Loss: 2.8125
[20:55:44 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1884/9734 (mgh3_0), Loss: 6.0625
[20:55:45 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1885/9734 (mgh32_1), Loss: 2.1719
[20:55:45 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1886/9734 (mgh1_2), Loss: 2.8906
[20:55:45 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1887/9734 (mgh40_0), Loss: 3.1250
[20:55:45 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1888/9734 (mgh40_1), Loss: 1.9531
[20:55:46 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1889/9734 (btbank8_0), Loss: 4.2812
[20:55:46 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1890/9734 (mgh17_1), Loss: 2.2500
[20:55:46 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1891/9734 (mgh8_0), Loss: 2.3438
[20:55:46 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1892/9734 (mgh40_3), Loss: 2.4375
[20:55:47 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1893/9734 (mgh16_4), Loss: 3.2656
[20:55:47 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1894/9734 (mgh16_5), Loss: 3.7344
[20:55:47 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1895/9734 (mgh13_0), Loss: 1.0938
[20:55:47 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1896/9734 (mgh40_2), Loss: 3.4688
[20:55:47 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1897/9734 (mgh56_0), Loss: 2.7031
[20:55:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1898/9734 (mgh14_1), Loss: 3.3750
[20:55:48 gpu 11.6G ram 14.5G] (0) Epoch 1/1, Batch 1899/9734 (mgh10_0), Loss: 2.2188
